geometry_id,run_id,gun_particle,nLayers,seg1_layers,seg2_layers,seg3_layers,t_absorber_seg1,t_absorber_seg2,t_absorber_seg3,t_scin_seg1,t_scin_seg2,t_scin_seg3,t_spacer,kinetic_energy_GeV,total_energy_GeV,muon_threshold_GeV,detection_efficiency,energy_resolution
d9a55a29,run8c7966f08b,kaon0L,10,3,3,4,3.6179,3.7626,3.9564,0.3223,0.57,0.5336,0.05,2.0,2.497611,0.02,0.661,0.40857588270364076
d9a55a29,rund9611c70f3,neutron,10,3,3,4,3.6179,3.7626,3.9564,0.3223,0.57,0.5336,0.05,2.0,2.9395654205,0.02,0.5156666666666667,0.42949841027016455
e1841afc,run88a3d368af,kaon0L,10,3,3,4,4.4447,3.552,4.5,0.4564,0.426,0.5184,0.05,2.0,2.497611,0.02,0.6466666666666666,0.3902744432979561
e1841afc,runa64b05f287,neutron,10,3,3,4,4.4447,3.552,4.5,0.4564,0.426,0.5184,0.05,2.0,2.9395654205,0.02,0.51,0.39138089189649083
fb9d401c,run899df0946d,neutron,10,3,3,4,3.5921,3.963,4.4448,0.5275,0.5821,0.4331,0.05,2.0,2.9395654205,0.02,0.5646666666666667,0.4150199287433712
fb9d401c,run2aa0907ebd,kaon0L,10,3,3,4,3.5921,3.963,4.4448,0.5275,0.5821,0.4331,0.05,2.0,2.497611,0.02,0.6936666666666667,0.4237647115787115
fc83f3de,runf0e09869b9,kaon0L,10,3,3,4,4.0928,4.3802,3.9976,0.3538,0.4366,0.328,0.05,2.0,2.497611,0.02,0.49,0.3819100042759641
fc83f3de,run7a4ad07e6b,neutron,10,3,3,4,4.0928,4.3802,3.9976,0.3538,0.4366,0.328,0.05,2.0,2.9395654205,0.02,0.343,0.3757546994948541
c98fb281,run78980269b7,neutron,10,3,3,4,3.7359,3.7203,3.5108,0.54,0.4752,0.3191,0.05,2.0,2.9395654205,0.02,0.5186666666666667,0.40611503005899663
c98fb281,run4985d63686,kaon0L,10,3,3,4,3.7359,3.7203,3.5108,0.54,0.4752,0.3191,0.05,2.0,2.497611,0.02,0.6133333333333333,0.4049992773034851
76ca540e,run18fc32c941,neutron,10,3,3,4,3.8738,3.7931,3.6128,0.4838,0.528,0.326,0.05,2.0,2.9395654205,0.02,0.49366666666666664,0.4080122133822113
76ca540e,run3e6d5156ac,kaon0L,10,3,3,4,3.8738,3.7931,3.6128,0.4838,0.528,0.326,0.05,2.0,2.497611,0.02,0.6266666666666667,0.4159997179758652
bef970be,runba0c540e98,neutron,10,3,3,4,4.2448,4.1022,4.3365,0.5531,0.5106,0.3571,0.05,2.0,2.9395654205,0.02,0.5086666666666667,0.376726694126221
bef970be,run8413c72ab8,kaon0L,10,3,3,4,4.2448,4.1022,4.3365,0.5531,0.5106,0.3571,0.05,2.0,2.497611,0.02,0.6323333333333333,0.41667414072771486
aa1d2ba5,runa0f7880fd8,kaon0L,10,3,3,4,4.0101,3.8577,4.1743,0.3154,0.5895,0.5826,0.05,2.0,2.497611,0.02,0.6553333333333333,0.41601725527462663
aa1d2ba5,runcff9b29967,neutron,10,3,3,4,4.0101,3.8577,4.1743,0.3154,0.5895,0.5826,0.05,2.0,2.9395654205,0.02,0.5313333333333333,0.42547965114426456
eff094c3,run38827b40c9,neutron,10,3,3,4,4.0134,4.2538,3.8568,0.5057,0.4158,0.4193,0.05,2.0,2.9395654205,0.02,0.463,0.4073367373571206
eff094c3,run4ffdd31ec1,kaon0L,10,3,3,4,4.0134,4.2538,3.8568,0.5057,0.4158,0.4193,0.05,2.0,2.497611,0.02,0.6233333333333333,0.3648700505143629
5d8dca5d,run3f81827925,neutron,10,3,3,4,4.3237,3.5868,3.8771,0.3303,0.5081,0.5956,0.05,2.0,2.9395654205,0.02,0.512,0.3942942830225441
5d8dca5d,run72a3c89904,kaon0L,10,3,3,4,4.3237,3.5868,3.8771,0.3303,0.5081,0.5956,0.05,2.0,2.497611,0.02,0.642,0.41025542448379293
8c69e505,run0f30340690,kaon0L,10,3,3,4,4.4241,3.5732,4.0345,0.5368,0.4491,0.3303,0.05,2.0,2.497611,0.02,0.6056666666666667,0.3913415469251591
8c69e505,run764a1b235a,neutron,10,3,3,4,4.4241,3.5732,4.0345,0.5368,0.4491,0.3303,0.05,2.0,2.9395654205,0.02,0.48,0.4066665056677791
1df36356,run596cedf325,neutron,10,3,3,4,3.6758,4.0001,3.8131,0.4952,0.5386,0.5529,0.05,2.0,2.9395654205,0.02,0.5946666666666667,0.42349337459713116
1df36356,runac71ce1450,kaon0L,10,3,3,4,3.6758,4.0001,3.8131,0.4952,0.5386,0.5529,0.05,2.0,2.497611,0.02,0.7123333333333334,0.39866923708709073
61334aff,rund9b8e1901a,kaon0L,10,3,3,4,3.6611,3.7165,4.1187,0.3653,0.3569,0.4133,0.05,2.0,2.497611,0.02,0.534,0.3712859993779915
61334aff,runf389c032e9,neutron,10,3,3,4,3.6611,3.7165,4.1187,0.3653,0.3569,0.4133,0.05,2.0,2.9395654205,0.02,0.38766666666666666,0.37867904721067214
28463cd7,runced3634709,kaon0L,10,3,3,4,4.1629,3.9151,4.2505,0.3185,0.4429,0.5796,0.05,2.0,2.497611,0.02,0.5993333333333334,0.38409041136324634
28463cd7,run9a4795b584,neutron,10,3,3,4,4.1629,3.9151,4.2505,0.3185,0.4429,0.5796,0.05,2.0,2.9395654205,0.02,0.4543333333333333,0.35968957313908595
5ad50cb4,run18cb473a46,kaon0L,10,3,3,4,3.6857,4.4906,4.058,0.5884,0.3052,0.5483,0.05,2.0,2.497611,0.02,0.6473333333333333,0.424470756294574
5ad50cb4,run70c07452a6,neutron,10,3,3,4,3.6857,4.4906,4.058,0.5884,0.3052,0.5483,0.05,2.0,2.9395654205,0.02,0.515,0.38004623572655133
455f73bc,rund0686c7078,kaon0L,10,3,3,4,3.6209,4.286,3.7883,0.5482,0.3852,0.559,0.05,2.0,2.497611,0.02,0.672,0.4131795713176286
455f73bc,run06bd6e2226,neutron,10,3,3,4,3.6209,4.286,3.7883,0.5482,0.3852,0.559,0.05,2.0,2.9395654205,0.02,0.5393333333333333,0.41285711418912846
4cc68285,run85eb86e03c,kaon0L,10,3,3,4,4.2702,3.748,4.0958,0.3987,0.538,0.5893,0.05,2.0,2.497611,0.02,0.67,0.39489940006186774
4cc68285,runfe3c6717cb,neutron,10,3,3,4,4.2702,3.748,4.0958,0.3987,0.538,0.5893,0.05,2.0,2.9395654205,0.02,0.56,0.3954226255792709
4ca425c5,rund3b456bc69,kaon0L,10,3,3,4,3.8539,3.6106,4.2921,0.4932,0.3621,0.4295,0.05,2.0,2.497611,0.02,0.6073333333333333,0.4086263669731777
4ca425c5,run13d2069e50,neutron,10,3,3,4,3.8539,3.6106,4.2921,0.4932,0.3621,0.4295,0.05,2.0,2.9395654205,0.02,0.4696666666666667,0.4035365987437669
a0407d2b,run741aa394f4,kaon0L,10,3,3,4,4.2103,4.3631,4.23,0.3751,0.558,0.3438,0.05,2.0,2.497611,0.02,0.5876666666666667,0.38319990215986593
a0407d2b,runf84665c283,neutron,10,3,3,4,4.2103,4.3631,4.23,0.3751,0.558,0.3438,0.05,2.0,2.9395654205,0.02,0.43433333333333335,0.43904731976233424
ac874649,run1a149b3d58,kaon0L,10,3,3,4,3.8268,3.532,3.7106,0.3712,0.4224,0.494,0.05,2.0,2.497611,0.02,0.6306666666666667,0.3885408871700489
ac874649,run731575afaf,neutron,10,3,3,4,3.8268,3.532,3.7106,0.3712,0.4224,0.494,0.05,2.0,2.9395654205,0.02,0.4806666666666667,0.39052950450163393
bc63d385,run40de223e40,kaon0L,10,3,3,4,3.7591,3.7318,3.518,0.4082,0.4943,0.5641,0.05,2.0,2.497611,0.02,0.6763333333333333,0.4017453738467125
bc63d385,run2d93c2b0a6,neutron,10,3,3,4,3.7591,3.7318,3.518,0.4082,0.4943,0.5641,0.05,2.0,2.9395654205,0.02,0.562,0.39140985934126993
cfb6c8a1,run79ff820953,neutron,10,3,3,4,3.9918,4.1206,3.6013,0.4988,0.5993,0.3739,0.05,2.0,2.9395654205,0.02,0.5576666666666666,0.4164803581004662
cfb6c8a1,runf7a331d9dc,kaon0L,10,3,3,4,3.9918,4.1206,3.6013,0.4988,0.5993,0.3739,0.05,2.0,2.497611,0.02,0.6613333333333333,0.38939524049049506
6142e7a4,runb05fdbb83f,neutron,10,3,3,4,4.3975,3.6227,3.6893,0.4391,0.4333,0.3343,0.05,2.0,2.9395654205,0.02,0.43266666666666664,0.4003689999242658
6142e7a4,run50509c2f80,kaon0L,10,3,3,4,4.3975,3.6227,3.6893,0.4391,0.4333,0.3343,0.05,2.0,2.497611,0.02,0.5663333333333334,0.37967284075361957
36ef355f,runfc7b3ea97e,neutron,10,3,3,4,4.199,3.6165,3.7797,0.3268,0.3894,0.4817,0.05,2.0,2.9395654205,0.02,0.4046666666666667,0.3513339992754628
36ef355f,run2a0696f68f,kaon0L,10,3,3,4,4.199,3.6165,3.7797,0.3268,0.3894,0.4817,0.05,2.0,2.497611,0.02,0.554,0.38104275439758417
e627e088,run3851b222e3,neutron,10,3,3,4,4.0585,4.4121,4.0867,0.3112,0.4525,0.4668,0.05,2.0,2.9395654205,0.02,0.3973333333333333,0.3711484279609261
e627e088,run3ebc897e14,kaon0L,10,3,3,4,4.0585,4.4121,4.0867,0.3112,0.4525,0.4668,0.05,2.0,2.497611,0.02,0.546,0.3792934447067978
c8ee82e4,runb747c72257,neutron,10,3,3,4,4.1569,4.4467,4.2771,0.4154,0.3449,0.4533,0.05,2.0,2.9395654205,0.02,0.37033333333333335,0.3936002658799281
c8ee82e4,run7bdcdd2bec,kaon0L,10,3,3,4,4.1569,4.4467,4.2771,0.4154,0.3449,0.4533,0.05,2.0,2.497611,0.02,0.5153333333333333,0.374625290717881
36b4d2c1,run767a277eed,neutron,10,3,3,4,3.8409,3.8078,4.4083,0.3387,0.5611,0.3837,0.05,2.0,2.9395654205,0.02,0.4683333333333333,0.4188860928772489
36b4d2c1,rundf0b2c74e9,kaon0L,10,3,3,4,3.8409,3.8078,4.4083,0.3387,0.5611,0.3837,0.05,2.0,2.497611,0.02,0.6063333333333333,0.3921657900317929
87f896ff,runcb04fc03ad,neutron,10,3,3,4,4.3028,3.7012,3.8524,0.5385,0.4821,0.3525,0.05,2.0,2.9395654205,0.02,0.5073333333333333,0.41628268892940323
87f896ff,run68f60248c4,kaon0L,10,3,3,4,4.3028,3.7012,3.8524,0.5385,0.4821,0.3525,0.05,2.0,2.497611,0.02,0.646,0.41087750459556316
4db37941,run681738ca8f,neutron,10,3,3,4,3.6057,4.0299,4.1731,0.4741,0.3095,0.5273,0.05,2.0,2.9395654205,0.02,0.45,0.3647099697240551
4db37941,run3a6758e76b,kaon0L,10,3,3,4,3.6057,4.0299,4.1731,0.4741,0.3095,0.5273,0.05,2.0,2.497611,0.02,0.6186666666666667,0.3702050692871081
9b9dba39,run89ec8dbe67,neutron,10,3,3,4,3.7211,4.1344,3.9304,0.4222,0.5359,0.5902,0.05,2.0,2.9395654205,0.02,0.5893333333333334,0.42846258854493
9b9dba39,run2a7499ec85,kaon0L,10,3,3,4,3.7211,4.1344,3.9304,0.4222,0.5359,0.5902,0.05,2.0,2.497611,0.02,0.705,0.3935404971962715
eb02e698,run0e8445e8a0,neutron,10,3,3,4,3.7668,4.3967,3.7475,0.572,0.4623,0.5454,0.05,2.0,2.9395654205,0.02,0.5783333333333334,0.4004131309389803
eb02e698,run598cc9cbb8,kaon0L,10,3,3,4,3.7668,4.3967,3.7475,0.572,0.4623,0.5454,0.05,2.0,2.497611,0.02,0.7093333333333334,0.4159308568930473
2eb132ec,runcf8482aa47,kaon0L,10,3,3,4,4.3154,3.5646,4.0079,0.4487,0.3231,0.4687,0.05,2.0,2.497611,0.02,0.5763333333333334,0.36908887583910066
2eb132ec,rund8e5101a29,neutron,10,3,3,4,4.3154,3.5646,4.0079,0.4487,0.3231,0.4687,0.05,2.0,2.9395654205,0.02,0.4176666666666667,0.39108501607462415
ca0c6d85,run0288faa78c,kaon0L,10,3,3,4,3.7284,3.669,3.663,0.3481,0.5143,0.4147,0.05,2.0,2.497611,0.02,0.6133333333333333,0.3858431106180605
ca0c6d85,rund3a1aad648,neutron,10,3,3,4,3.7284,3.669,3.663,0.3481,0.5143,0.4147,0.05,2.0,2.9395654205,0.02,0.4726666666666667,0.4061547502513932
debf9d4f,run7e4626a36b,kaon0L,10,3,3,4,4.228,4.2278,4.2364,0.3174,0.4547,0.4969,0.05,2.0,2.497611,0.02,0.5596666666666666,0.37180733123360715
debf9d4f,run21918037e5,neutron,10,3,3,4,4.228,4.2278,4.2364,0.3174,0.4547,0.4969,0.05,2.0,2.9395654205,0.02,0.41,0.4297996194306117
7ee5b35e,runc3d126662e,neutron,10,3,3,4,3.7627,3.7988,3.9108,0.5007,0.591,0.5774,0.05,2.0,2.9395654205,0.02,0.6163333333333333,0.40274099709308764
7ee5b35e,run4fbc7176d2,kaon0L,10,3,3,4,3.7627,3.7988,3.9108,0.5007,0.591,0.5774,0.05,2.0,2.497611,0.02,0.728,0.4132924684074878
25b54c79,run314b6262a8,neutron,10,3,3,4,3.8383,4.3238,4.4059,0.5147,0.5573,0.5357,0.05,2.0,2.9395654205,0.02,0.5853333333333334,0.4178933949209876
25b54c79,run72a4823096,kaon0L,10,3,3,4,3.8383,4.3238,4.4059,0.5147,0.5573,0.5357,0.05,2.0,2.497611,0.02,0.7206666666666667,0.4018967587887859
6e0b8628,runb58412c71c,kaon0L,10,3,3,4,3.9481,4.1174,4.018,0.47,0.3927,0.5153,0.05,2.0,2.497611,0.02,0.6443333333333333,0.3902232800424731
6e0b8628,run8081c64a14,neutron,10,3,3,4,3.9481,4.1174,4.018,0.47,0.3927,0.5153,0.05,2.0,2.9395654205,0.02,0.499,0.35192575410172344
337b4a7e,run0f244055f4,neutron,10,3,3,4,3.6699,3.8855,3.7223,0.3854,0.4034,0.5579,0.05,2.0,2.9395654205,0.02,0.5083333333333333,0.39962880712956494
337b4a7e,run02b3a9b976,kaon0L,10,3,3,4,3.6699,3.8855,3.7223,0.3854,0.4034,0.5579,0.05,2.0,2.497611,0.02,0.6406666666666667,0.38614475823687555
b0cebb3f,runa966f4b1c3,neutron,10,3,3,4,3.5632,3.8648,4.2178,0.5694,0.5528,0.5506,0.05,2.0,2.9395654205,0.02,0.635,0.41852026587099855
b0cebb3f,run6f858514e4,kaon0L,10,3,3,4,3.5632,3.8648,4.2178,0.5694,0.5528,0.5506,0.05,2.0,2.497611,0.02,0.721,0.4074864306835189
9701c5f8,runa196115f0a,kaon0L,10,3,3,4,4.1237,3.9955,3.9642,0.3951,0.3127,0.3878,0.05,2.0,2.497611,0.02,0.49,0.3722884805917107
9701c5f8,run93f90f7256,neutron,10,3,3,4,4.1237,3.9955,3.9642,0.3951,0.3127,0.3878,0.05,2.0,2.9395654205,0.02,0.344,0.42315537949517873
14ca1937,run7254e37041,neutron,10,3,3,4,4.2944,4.3103,4.2228,0.4604,0.5845,0.5871,0.05,2.0,2.9395654205,0.02,0.5793333333333334,0.41418403328500353
14ca1937,run5f296cb1e1,kaon0L,10,3,3,4,4.2944,4.3103,4.2228,0.4604,0.5845,0.5871,0.05,2.0,2.497611,0.02,0.7153333333333334,0.41051020445344805
fa5f2331,runf8d731f297,neutron,10,3,3,4,4.4104,4.3381,4.4758,0.4207,0.5137,0.5972,0.05,2.0,2.9395654205,0.02,0.5393333333333333,0.40198064632123354
fa5f2331,run73db502480,kaon0L,10,3,3,4,4.4104,4.3381,4.4758,0.4207,0.5137,0.5972,0.05,2.0,2.497611,0.02,0.67,0.3884748656932963
06eae0b2,run7eb53c6c12,kaon0L,10,3,3,4,4.1033,4.3467,4.1083,0.4542,0.487,0.5548,0.05,2.0,2.497611,0.02,0.6823333333333333,0.3971476805000084
06eae0b2,rundf572abac3,neutron,10,3,3,4,4.1033,4.3467,4.1083,0.4542,0.487,0.5548,0.05,2.0,2.9395654205,0.02,0.5343333333333333,0.3846848678536569
f8fa9553,run327f7dec73,neutron,10,3,3,4,4.2776,3.7747,3.9509,0.3919,0.4841,0.3218,0.05,2.0,2.9395654205,0.02,0.412,0.3887196222007435
f8fa9553,run1517c4bdd1,kaon0L,10,3,3,4,4.2776,3.7747,3.9509,0.3919,0.4841,0.3218,0.05,2.0,2.497611,0.02,0.567,0.3789966553854658
acf8eb57,run0f6f7e4a41,kaon0L,10,3,3,4,3.5794,4.1838,3.9386,0.5512,0.398,0.4308,0.05,2.0,2.497611,0.02,0.6443333333333333,0.391924910766223
acf8eb57,run5401372be1,neutron,10,3,3,4,3.5794,4.1838,3.9386,0.5512,0.398,0.4308,0.05,2.0,2.9395654205,0.02,0.4856666666666667,0.391260782961762
fed172a0,rundbcc756ad7,kaon0L,10,3,3,4,3.9432,3.7367,4.3816,0.4474,0.4807,0.4008,0.05,2.0,2.497611,0.02,0.6306666666666667,0.4028200410957019
fed172a0,run880711678f,neutron,10,3,3,4,3.9432,3.7367,4.3816,0.4474,0.4807,0.4008,0.05,2.0,2.9395654205,0.02,0.473,0.41658423257599186
d875ee9e,run18bb8afa8b,kaon0L,10,3,3,4,4.3368,4.0258,4.2111,0.3349,0.3016,0.355,0.05,2.0,2.497611,0.02,0.397,0.37500860478264625
d875ee9e,run719f37fa27,neutron,10,3,3,4,4.3368,4.0258,4.2111,0.3349,0.3016,0.355,0.05,2.0,2.9395654205,0.02,0.26033333333333336,0.39461333740674204
215e7c98,run7e64b117a5,kaon0L,10,3,3,4,4.0044,4.197,4.0228,0.3257,0.4291,0.5393,0.05,2.0,2.497611,0.02,0.6003333333333334,0.40503913099184835
215e7c98,run013ac1ea97,neutron,10,3,3,4,4.0044,4.197,4.0228,0.3257,0.4291,0.5393,0.05,2.0,2.9395654205,0.02,0.43233333333333335,0.3730771547491374
f71f0257,runa2b1a05895,neutron,10,3,3,4,3.7037,3.8501,4.46,0.4333,0.5548,0.542,0.05,2.0,2.9395654205,0.02,0.5606666666666666,0.43311102992191797
f71f0257,run410fc06bed,kaon0L,10,3,3,4,3.7037,3.8501,4.46,0.4333,0.5548,0.542,0.05,2.0,2.497611,0.02,0.7016666666666667,0.386437309813614
7f2924f1,runef16d88d78,kaon0L,10,3,3,4,3.7158,4.1318,4.4668,0.5578,0.3205,0.3404,0.05,2.0,2.497611,0.02,0.5523333333333333,0.41436044270021777
7f2924f1,run74b027924b,neutron,10,3,3,4,3.7158,4.1318,4.4668,0.5578,0.3205,0.3404,0.05,2.0,2.9395654205,0.02,0.413,0.42623337130374217
1dfac2af,runccbaf4bc67,neutron,10,3,3,4,4.4012,3.5241,4.3278,0.3058,0.4401,0.3088,0.05,2.0,2.9395654205,0.02,0.3423333333333333,0.39019195076797875
1dfac2af,run72b0c9c455,kaon0L,10,3,3,4,4.4012,3.5241,4.3278,0.3058,0.4401,0.3088,0.05,2.0,2.497611,0.02,0.46366666666666667,0.3752855466220179
a9d91d2e,runaba06115a9,neutron,10,3,3,4,3.8688,3.5427,4.1472,0.4241,0.5223,0.4872,0.05,2.0,2.9395654205,0.02,0.5526666666666666,0.38210161819155114
a9d91d2e,run779d1935ce,kaon0L,10,3,3,4,3.8688,3.5427,4.1472,0.4241,0.5223,0.4872,0.05,2.0,2.497611,0.02,0.6596666666666666,0.3897715227248421
34121a9d,run2308434dab,kaon0L,10,3,3,4,3.8842,4.075,3.865,0.3578,0.3765,0.3128,0.05,2.0,2.497611,0.02,0.4796666666666667,0.37240051512970057
34121a9d,runa860f6becd,neutron,10,3,3,4,3.8842,4.075,3.865,0.3578,0.3765,0.3128,0.05,2.0,2.9395654205,0.02,0.30833333333333335,0.4133440618621188
f6caa411,runa1d543b0c2,neutron,10,3,3,4,3.907,4.4278,4.1432,0.4016,0.5077,0.5677,0.05,2.0,2.9395654205,0.02,0.5253333333333333,0.42355203211114417
f6caa411,rundf584f135d,kaon0L,10,3,3,4,3.907,4.4278,4.1432,0.4016,0.5077,0.5677,0.05,2.0,2.497611,0.02,0.669,0.42690887881829037
b5c28208,run5003af9d0f,neutron,10,3,3,4,4.0354,3.9572,4.2811,0.3122,0.4896,0.4842,0.05,2.0,2.9395654205,0.02,0.44433333333333336,0.3886952686568769
b5c28208,runda9713dd39,kaon0L,10,3,3,4,4.0354,3.9572,4.2811,0.3122,0.4896,0.4842,0.05,2.0,2.497611,0.02,0.5906666666666667,0.3810739076336069
80827b09,runb358be1a64,kaon0L,10,3,3,4,4.2367,4.4566,3.5245,0.5036,0.5177,0.5245,0.05,2.0,2.497611,0.02,0.693,0.40201400691256245
80827b09,run9dfdaf4f83,neutron,10,3,3,4,4.2367,4.4566,3.5245,0.5036,0.5177,0.5245,0.05,2.0,2.9395654205,0.02,0.565,0.4035589613774106
8bd9fdb0,runa6f9a5b9b2,neutron,10,3,3,4,3.8878,4.0913,3.7281,0.5598,0.58,0.474,0.05,2.0,2.9395654205,0.02,0.6056666666666667,0.3899266287209007
8bd9fdb0,rund5d7028525,kaon0L,10,3,3,4,3.8878,4.0913,3.7281,0.5598,0.58,0.474,0.05,2.0,2.497611,0.02,0.7043333333333334,0.41478670321874206
7d003439,runbb42184f7d,neutron,10,3,3,4,3.5713,3.7451,4.0494,0.396,0.5624,0.4096,0.05,2.0,2.9395654205,0.02,0.5186666666666667,0.39493343210574056
7d003439,run43419c1334,kaon0L,10,3,3,4,3.5713,3.7451,4.0494,0.396,0.5624,0.4096,0.05,2.0,2.497611,0.02,0.628,0.4148035932872537
e913c336,run80dac78c00,neutron,10,3,3,4,4.2166,3.977,4.1634,0.4878,0.3523,0.5842,0.05,2.0,2.9395654205,0.02,0.5103333333333333,0.38698802280341793
e913c336,rund4db2ecc77,kaon0L,10,3,3,4,4.2166,3.977,4.1634,0.4878,0.3523,0.5842,0.05,2.0,2.497611,0.02,0.6626666666666666,0.3917366582181419
e3aaa1a9,runca95865ff7,kaon0L,10,3,3,4,4.0805,3.757,4.1995,0.5195,0.3267,0.4985,0.05,2.0,2.497611,0.02,0.6303333333333333,0.4199862842633514
e3aaa1a9,run6a64b5e95f,neutron,10,3,3,4,4.0805,3.757,4.1995,0.5195,0.3267,0.4985,0.05,2.0,2.9395654205,0.02,0.4726666666666667,0.43282051652576325
3aa9fcbb,run93958f979b,kaon0L,10,3,3,4,3.8236,3.9911,4.0665,0.5636,0.3544,0.3339,0.05,2.0,2.497611,0.02,0.58,0.3755829386018177
3aa9fcbb,run16f0960689,neutron,10,3,3,4,3.8236,3.9911,4.0665,0.5636,0.3544,0.3339,0.05,2.0,2.9395654205,0.02,0.4246666666666667,0.4762768042558363
e0a400f4,run66761fdbd0,neutron,10,3,3,4,3.7923,4.1593,3.579,0.4889,0.4307,0.3586,0.05,2.0,2.9395654205,0.02,0.462,0.4117924929443461
e0a400f4,run271d9b6546,kaon0L,10,3,3,4,3.7923,4.1593,3.579,0.4889,0.4307,0.3586,0.05,2.0,2.497611,0.02,0.6046666666666667,0.3785641677714084
97068ed0,run6d80a9d321,neutron,10,3,3,4,4.0785,3.8057,3.5908,0.4851,0.3864,0.5813,0.05,2.0,2.9395654205,0.02,0.5356666666666666,0.3845281683807127
97068ed0,run2c08aa8995,kaon0L,10,3,3,4,4.0785,3.8057,3.5908,0.4851,0.3864,0.5813,0.05,2.0,2.497611,0.02,0.6816666666666666,0.39660424225404034
c099286d,rund048bddae1,kaon0L,10,3,3,4,4.2495,4.202,3.6937,0.3767,0.4657,0.4615,0.05,2.0,2.497611,0.02,0.6016666666666667,0.4072025757451638
c099286d,runa2f98b7bd6,neutron,10,3,3,4,4.2495,4.202,3.6937,0.3767,0.4657,0.4615,0.05,2.0,2.9395654205,0.02,0.448,0.3777740314075338
08c45413,run5b4755b371,kaon0L,10,3,3,4,4.3403,4.2657,3.8301,0.5653,0.3902,0.5168,0.05,2.0,2.497611,0.02,0.657,0.40609161623782813
08c45413,run896a47b7c4,neutron,10,3,3,4,4.3403,4.2657,3.8301,0.5653,0.3902,0.5168,0.05,2.0,2.9395654205,0.02,0.521,0.42580426413287176
99071f9e,run0fd07b31c3,kaon0L,10,3,3,4,3.9677,3.5143,3.8441,0.3217,0.4108,0.571,0.05,2.0,2.497611,0.02,0.608,0.3742641198671044
99071f9e,run1e59b1cb96,neutron,10,3,3,4,3.9677,3.5143,3.8441,0.3217,0.4108,0.571,0.05,2.0,2.9395654205,0.02,0.461,0.38221849240279093
3f7b49a9,runa9d1592a5d,kaon0L,10,3,3,4,4.1733,4.0518,3.8147,0.3023,0.4002,0.3362,0.05,2.0,2.497611,0.02,0.45,0.36913150245004234
3f7b49a9,runcbb5017986,neutron,10,3,3,4,4.1733,4.0518,3.8147,0.3023,0.4002,0.3362,0.05,2.0,2.9395654205,0.02,0.30366666666666664,0.38220008490614843
d64e2e3e,rune2cc1aea25,neutron,10,3,3,4,3.9148,4.1099,3.9873,0.4281,0.3294,0.3443,0.05,2.0,2.9395654205,0.02,0.3473333333333333,0.4194075162959369
d64e2e3e,run41791d528b,kaon0L,10,3,3,4,3.9148,4.1099,3.9873,0.4281,0.3294,0.3443,0.05,2.0,2.497611,0.02,0.5203333333333333,0.3981319293005358
f8a6e74a,rune76e62215d,kaon0L,10,3,3,4,4.2574,3.9336,4.2434,0.3454,0.5272,0.3983,0.05,2.0,2.497611,0.02,0.5686666666666667,0.3850420385148687
f8a6e74a,rund286cf70cd,neutron,10,3,3,4,4.2574,3.9336,4.2434,0.3454,0.5272,0.3983,0.05,2.0,2.9395654205,0.02,0.438,0.3681152504413667
58b5b6e1,run4d3d9e7b7a,neutron,10,3,3,4,4.1487,4.0972,3.5412,0.4343,0.5421,0.5313,0.05,2.0,2.9395654205,0.02,0.564,0.43263978621294874
58b5b6e1,run8dae121a94,kaon0L,10,3,3,4,4.1487,4.0972,3.5412,0.4343,0.5421,0.5313,0.05,2.0,2.497611,0.02,0.666,0.3959330585205835
c88d0d43,rund181be48fa,neutron,10,3,3,4,4.2806,4.4442,3.9021,0.4278,0.3718,0.442,0.05,2.0,2.9395654205,0.02,0.42,0.3598670593282189
c88d0d43,rund1315b7d20,kaon0L,10,3,3,4,4.2806,4.4442,3.9021,0.4278,0.3718,0.442,0.05,2.0,2.497611,0.02,0.5743333333333334,0.3643101004967815
0ac46c77,run73625e1c57,neutron,10,3,3,4,3.6491,3.7127,3.7457,0.5664,0.3825,0.3607,0.05,2.0,2.9395654205,0.02,0.49,0.4256162941068117
0ac46c77,run5b7e5394cc,kaon0L,10,3,3,4,3.6491,3.7127,3.7457,0.5664,0.3825,0.3607,0.05,2.0,2.497611,0.02,0.623,0.4224587256025847
03ffcb75,runc91d3ae83b,neutron,10,3,3,4,4.3475,4.2412,4.1218,0.4629,0.3793,0.5116,0.05,2.0,2.9395654205,0.02,0.467,0.40909181822041907
03ffcb75,run490b81db53,kaon0L,10,3,3,4,4.3475,4.2412,4.1218,0.4629,0.3793,0.5116,0.05,2.0,2.497611,0.02,0.6223333333333333,0.41375678387981796
a8599863,run8f5edf247e,neutron,10,3,3,4,3.5802,3.8238,3.9178,0.4161,0.493,0.3758,0.05,2.0,2.9395654205,0.02,0.4693333333333333,0.46819369656710524
a8599863,runcdaaecc595,kaon0L,10,3,3,4,3.5802,3.8238,3.9178,0.4161,0.493,0.3758,0.05,2.0,2.497611,0.02,0.6043333333333333,0.4051441486284993
70ceca4d,runbe0d47bc0a,kaon0L,10,3,3,4,4.4551,4.1718,4.0744,0.4818,0.4986,0.4913,0.05,2.0,2.497611,0.02,0.679,0.40086557340804635
70ceca4d,rune85702ff3f,neutron,10,3,3,4,4.4551,4.1718,4.0744,0.4818,0.4986,0.4913,0.05,2.0,2.9395654205,0.02,0.5156666666666667,0.4143511716338717
